,geography,category,data_type,unit,current_constant,year_nk,value
1597,Ethiopia,Internet Users,Socio-economic indicators,0,-,2023,44273.5
1598,Gabon,Internet Users,Socio-economic indicators,0,-,2023,1471.5
1599,Gambia,Internet Users,Socio-economic indicators,0,-,2023,948.5
1600,Ghana,Internet Users,Socio-economic indicators,0,-,2023,17710.6
1601,Guinea,Internet Users,Socio-economic indicators,0,-,2023,4973.8
1602,Guinea-Bissau,Internet Users,Socio-economic indicators,0,-,2023,273.5
1603,Iran,Internet Users,Socio-economic indicators,0,-,2023,65937.2
1604,Iraq,Internet Users,Socio-economic indicators,0,-,2023,32356.7
1605,Israel,Internet Users,Socio-economic indicators,0,-,2023,8086.2
1606,Jordan,Internet Users,Socio-economic indicators,0,-,2023,7693.5
1607,Kenya,Internet Users,Socio-economic indicators,0,-,2023,19126.7
1608,Kuwait,Internet Users,Socio-economic indicators,0,-,2023,4140.3
1609,Lebanon,Internet Users,Socio-economic indicators,0,-,2023,5435.9
1610,Lesotho,Internet Users,Socio-economic indicators,0,-,2023,1050.5
1611,Liberia,Internet Users,Socio-economic indicators,0,-,2023,1187.3
1612,Libya,Internet Users,Socio-economic indicators,0,-,2023,2959.7
1613,Madagascar,Internet Users,Socio-economic indicators,0,-,2023,5371.3
1614,Malawi,Internet Users,Socio-economic indicators,0,-,2023,6216
1615,Mali,Internet Users,Socio-economic indicators,0,-,2023,6161.2
1616,Mauritania,Internet Users,Socio-economic indicators,0,-,2023,1907
1617,Mauritius,Internet Users,Socio-economic indicators,0,-,2023,922.8
1618,Morocco,Internet Users,Socio-economic indicators,0,-,2023,29272.8
1619,Mozambique,Internet Users,Socio-economic indicators,0,-,2023,12669
1620,Namibia,Internet Users,Socio-economic indicators,0,-,2023,1419.8
1621,Niger,Internet Users,Socio-economic indicators,0,-,2023,3468.1
1622,Nigeria,Internet Users,Socio-economic indicators,0,-,2023,124599.9
1623,Oman,Internet Users,Socio-economic indicators,0,-,2023,4088.2
1624,Qatar,Internet Users,Socio-economic indicators,0,-,2023,2651.1
1625,Réunion,Internet Users,Socio-economic indicators,0,-,2023,704.6
1626,Rwanda,Internet Users,Socio-economic indicators,0,-,2023,5440.8
1627,Sao Tomé e Príncipe,Internet Users,Socio-economic indicators,0,-,2023,108.1
1628,Saudi Arabia,Internet Users,Socio-economic indicators,0,-,2023,30414.7
1629,Senegal,Internet Users,Socio-economic indicators,0,-,2023,8273.1
1630,Seychelles,Internet Users,Socio-economic indicators,0,-,2023,71.5
1631,Sierra Leone,Internet Users,Socio-economic indicators,0,-,2023,2643.9
1632,Somalia,Internet Users,Socio-economic indicators,0,-,2023,1180.3
1633,South Africa,Internet Users,Socio-economic indicators,0,-,2023,42107.1
1634,South Sudan,Internet Users,Socio-economic indicators,0,-,2023,2578.9
1635,Sudan,Internet Users,Socio-economic indicators,0,-,2023,22299.8
1636,Syria,Internet Users,Socio-economic indicators,0,-,2023,-
1637,Tanzania,Internet Users,Socio-economic indicators,0,-,2023,21320.5
1638,Togo,Internet Users,Socio-economic indicators,0,-,2023,2524.8
1639,Tunisia,Internet Users,Socio-economic indicators,0,-,2023,8759.2
1640,Uganda,Internet Users,Socio-economic indicators,0,-,2023,19859.5
1641,United Arab Emirates,Internet Users,Socio-economic indicators,0,-,2023,9065.5
1642,Yemen,Internet Users,Socio-economic indicators,0,-,2023,14071.7
1643,Zambia,Internet Users,Socio-economic indicators,0,-,2023,8797.1
1644,Zimbabwe,Internet Users,Socio-economic indicators,0,-,2023,6936.2
1645,Canada,Internet Users,Socio-economic indicators,0,-,2023,35845.6
1646,USA,Internet Users,Socio-economic indicators,0,-,2023,298087.5
1647,Andorra,Internet Users,Socio-economic indicators,0,-,2023,77
1648,Austria,Internet Users,Socio-economic indicators,0,-,2023,7965.1
1649,Belgium,Internet Users,Socio-economic indicators,0,-,2023,10397.6
1650,Cyprus,Internet Users,Socio-economic indicators,0,-,2023,1072.1
1651,Denmark,Internet Users,Socio-economic indicators,0,-,2023,5502.6
1652,Finland,Internet Users,Socio-economic indicators,0,-,2023,4993.7
1653,France,Internet Users,Socio-economic indicators,0,-,2023,55772.2
1654,Germany,Internet Users,Socio-economic indicators,0,-,2023,73770.7
1655,Gibraltar,Internet Users,Socio-economic indicators,0,-,2023,33
1656,Greece,Internet Users,Socio-economic indicators,0,-,2023,8623.9
1657,Iceland,Internet Users,Socio-economic indicators,0,-,2023,325.8
1658,Ireland,Internet Users,Socio-economic indicators,0,-,2023,4415.9
1659,Italy,Internet Users,Socio-economic indicators,0,-,2023,48636.4
1660,Liechtenstein,Internet Users,Socio-economic indicators,0,-,2023,39.3
1661,Luxembourg,Internet Users,Socio-economic indicators,0,-,2023,606.1
1662,Malta,Internet Users,Socio-economic indicators,0,-,2023,387.6
1663,Monaco,Internet Users,Socio-economic indicators,0,-,2023,39.5
1664,Netherlands,Internet Users,Socio-economic indicators,0,-,2023,16166.4
1665,Norway,Internet Users,Socio-economic indicators,0,-,2023,5113.1
1666,Portugal,Internet Users,Socio-economic indicators,0,-,2023,8307.4
1667,Spain,Internet Users,Socio-economic indicators,0,-,2023,43382.2
1668,Sweden,Internet Users,Socio-economic indicators,0,-,2023,9595.8
1669,Switzerland,Internet Users,Socio-economic indicators,0,-,2023,8052.7
1670,Turkey,Internet Users,Socio-economic indicators,0,-,2023,65678.1
1671,United Kingdom,Internet Users,Socio-economic indicators,0,-,2023,61308.3
1672,Afghanistan,Internet Users,Socio-economic indicators,0,-,2024,13159.4
1673,American Samoa,Internet Users,Socio-economic indicators,0,-,2024,32.2
1674,Armenia,Internet Users,Socio-economic indicators,0,-,2024,2333.9
1675,Azerbaijan,Internet Users,Socio-economic indicators,0,-,2024,8706.5
1676,Bangladesh,Internet Users,Socio-economic indicators,0,-,2024,77074.9
1677,Bhutan,Internet Users,Socio-economic indicators,0,-,2024,527.5
1678,Brunei Darussalam,Internet Users,Socio-economic indicators,0,-,2024,412.7
1679,Cambodia,Internet Users,Socio-economic indicators,0,-,2024,10121.2
1680,China,Internet Users,Socio-economic indicators,0,-,2024,1044363.9
1681,Fiji,Internet Users,Socio-economic indicators,0,-,2024,618.7
1682,French Polynesia,Internet Users,Socio-economic indicators,0,-,2024,235.7
1683,Guam,Internet Users,Socio-economic indicators,0,-,2024,147.5
1684,"Hong Kong, China",Internet Users,Socio-economic indicators,0,-,2024,7154.4
1685,India,Internet Users,Socio-economic indicators,0,-,2024,768146.3
1686,Indonesia,Internet Users,Socio-economic indicators,0,-,2024,173215.3
1687,Japan,Internet Users,Socio-economic indicators,0,-,2024,115285.4
1688,Kazakhstan,Internet Users,Socio-economic indicators,0,-,2024,15842
1689,Kiribati,Internet Users,Socio-economic indicators,0,-,2024,45.4
1690,Kyrgyzstan,Internet Users,Socio-economic indicators,0,-,2024,4040.6
1691,Laos,Internet Users,Socio-economic indicators,0,-,2024,3693.9
1692,"Macau, China",Internet Users,Socio-economic indicators,0,-,2024,604
1693,Malaysia,Internet Users,Socio-economic indicators,0,-,2024,28913.2
1694,Maldives,Internet Users,Socio-economic indicators,0,-,2024,408.5
1695,Mongolia,Internet Users,Socio-economic indicators,0,-,2024,2152.2
1696,Myanmar,Internet Users,Socio-economic indicators,0,-,2024,26601.1
1697,Nauru,Internet Users,Socio-economic indicators,0,-,2024,9
1698,Nepal,Internet Users,Socio-economic indicators,0,-,2024,14015.2
1699,New Caledonia,Internet Users,Socio-economic indicators,0,-,2024,256.2
1700,North Korea,Internet Users,Socio-economic indicators,0,-,2024,4306
1701,Pakistan,Internet Users,Socio-economic indicators,0,-,2024,74673.6
1702,Papua New Guinea,Internet Users,Socio-economic indicators,0,-,2024,3000.2
1703,Philippines,Internet Users,Socio-economic indicators,0,-,2024,84419.4
1704,Samoa,Internet Users,Socio-economic indicators,0,-,2024,112.3
1705,Singapore,Internet Users,Socio-economic indicators,0,-,2024,5287.2
1706,Solomon Islands,Internet Users,Socio-economic indicators,0,-,2024,236.9
1707,South Korea,Internet Users,Socio-economic indicators,0,-,2024,49517.6
1708,Sri Lanka,Internet Users,Socio-economic indicators,0,-,2024,12452
1709,Taiwan,Internet Users,Socio-economic indicators,0,-,2024,21404.8
1710,Tajikistan,Internet Users,Socio-economic indicators,0,-,2024,4488.3
1711,Thailand,Internet Users,Socio-economic indicators,0,-,2024,53820.8
1712,Tonga,Internet Users,Socio-economic indicators,0,-,2024,66
1713,Turkmenistan,Internet Users,Socio-economic indicators,0,-,2024,2803.6
1714,Tuvalu,Internet Users,Socio-economic indicators,0,-,2024,9.1
1715,Uzbekistan,Internet Users,Socio-economic indicators,0,-,2024,23992.4
1716,Vanuatu,Internet Users,Socio-economic indicators,0,-,2024,157.5
1717,Vietnam,Internet Users,Socio-economic indicators,0,-,2024,76075.4
1718,Australia,Internet Users,Socio-economic indicators,0,-,2024,23766.5
1719,New Zealand,Internet Users,Socio-economic indicators,0,-,2024,4775.5
1720,Albania,Internet Users,Socio-economic indicators,0,-,2024,2221.8
1721,Belarus,Internet Users,Socio-economic indicators,0,-,2024,8006.5
1722,Bosnia and Herzegovina,Internet Users,Socio-economic indicators,0,-,2024,2707.5
1723,Bulgaria,Internet Users,Socio-economic indicators,0,-,2024,5253.8
1724,Croatia,Internet Users,Socio-economic indicators,0,-,2024,3363.1
1725,Czech Republic,Internet Users,Socio-economic indicators,0,-,2024,9102
1726,Estonia,Internet Users,Socio-economic indicators,0,-,2024,1192.7
1727,Georgia,Internet Users,Socio-economic indicators,0,-,2024,2854.7
1728,Hungary,Internet Users,Socio-economic indicators,0,-,2024,8202.5
1729,Kosovo,Internet Users,Socio-economic indicators,0,-,2024,1744.8
1730,Latvia,Internet Users,Socio-economic indicators,0,-,2024,1628.2
1731,Lithuania,Internet Users,Socio-economic indicators,0,-,2024,2370.5
1732,Moldova,Internet Users,Socio-economic indicators,0,-,2024,3409.8
1733,Montenegro,Internet Users,Socio-economic indicators,0,-,2024,503.2
1734,North Macedonia,Internet Users,Socio-economic indicators,0,-,2024,1766.2
1735,Poland,Internet Users,Socio-economic indicators,0,-,2024,33264.3
1736,Romania,Internet Users,Socio-economic indicators,0,-,2024,15300.4
1737,Russia,Internet Users,Socio-economic indicators,0,-,2024,123027.2
1738,Serbia,Internet Users,Socio-economic indicators,0,-,2024,5625.2
1739,Slovakia,Internet Users,Socio-economic indicators,0,-,2024,4705.6
1740,Slovenia,Internet Users,Socio-economic indicators,0,-,2024,1855.5
1741,Ukraine,Internet Users,Socio-economic indicators,0,-,2024,31197.2
1742,Anguilla,Internet Users,Socio-economic indicators,0,-,2024,14.4
1743,Antigua and Barbuda,Internet Users,Socio-economic indicators,0,-,2024,84
1744,Argentina,Internet Users,Socio-economic indicators,0,-,2024,37997.7
1745,Aruba,Internet Users,Socio-economic indicators,0,-,2024,101
1746,Bahamas,Internet Users,Socio-economic indicators,0,-,2024,357.5
1747,Barbados,Internet Users,Socio-economic indicators,0,-,2024,253.1
1748,Belize,Internet Users,Socio-economic indicators,0,-,2024,278.1
1749,Bermuda,Internet Users,Socio-economic indicators,0,-,2024,61.3
1750,Bolivia,Internet Users,Socio-economic indicators,0,-,2024,7427.7
1751,Brazil,Internet Users,Socio-economic indicators,0,-,2024,172525.1
1752,British Virgin Islands,Internet Users,Socio-economic indicators,0,-,2024,28
1753,Cayman Islands,Internet Users,Socio-economic indicators,0,-,2024,63.5
1754,Chile,Internet Users,Socio-economic indicators,0,-,2024,16906.5
1755,Colombia,Internet Users,Socio-economic indicators,0,-,2024,38337.7
1756,Costa Rica,Internet Users,Socio-economic indicators,0,-,2024,4437.5
1757,Cuba,Internet Users,Socio-economic indicators,0,-,2024,8277.8
1758,Curacao,Internet Users,Socio-economic indicators,0,-,2024,135
1759,Dominica,Internet Users,Socio-economic indicators,0,-,2024,62.7
1760,Dominican Republic,Internet Users,Socio-economic indicators,0,-,2024,8999.6
1761,Ecuador,Internet Users,Socio-economic indicators,0,-,2024,13159.7
1762,El Salvador,Internet Users,Socio-economic indicators,0,-,2024,3725
1763,French Guiana,Internet Users,Socio-economic indicators,0,-,2024,231.1
1764,Grenada,Internet Users,Socio-economic indicators,0,-,2024,84.6
1765,Guadeloupe,Internet Users,Socio-economic indicators,0,-,2024,292.4
1766,Guatemala,Internet Users,Socio-economic indicators,0,-,2024,11132.4
1767,Guyana,Internet Users,Socio-economic indicators,0,-,2024,470.7
1768,Haiti,Internet Users,Socio-economic indicators,0,-,2024,6063.5
1769,Honduras,Internet Users,Socio-economic indicators,0,-,2024,5707.1
1770,Jamaica,Internet Users,Socio-economic indicators,0,-,2024,2157.1
1771,Martinique,Internet Users,Socio-economic indicators,0,-,2024,309.2
1772,Mexico,Internet Users,Socio-economic indicators,0,-,2024,99440
1773,Nicaragua,Internet Users,Socio-economic indicators,0,-,2024,3524
1774,Panama,Internet Users,Socio-economic indicators,0,-,2024,3274.6
1775,Paraguay,Internet Users,Socio-economic indicators,0,-,2024,5536.8
1776,Peru,Internet Users,Socio-economic indicators,0,-,2024,23764
1777,Puerto Rico,Internet Users,Socio-economic indicators,0,-,2024,2324.9
1778,St Kitts and Nevis,Internet Users,Socio-economic indicators,0,-,2024,50.1
1779,St Lucia,Internet Users,Socio-economic indicators,0,-,2024,131.4
1780,St Vincent and the Grenadines,Internet Users,Socio-economic indicators,0,-,2024,83.7
1781,Suriname,Internet Users,Socio-economic indicators,0,-,2024,407.2
1782,Trinidad and Tobago,Internet Users,Socio-economic indicators,0,-,2024,1202.2
1783,Uruguay,Internet Users,Socio-economic indicators,0,-,2024,2840.4
1784,US Virgin Islands,Internet Users,Socio-economic indicators,0,-,2024,81.3
1785,Venezuela,Internet Users,Socio-economic indicators,0,-,2024,23585.5
1786,Algeria,Internet Users,Socio-economic indicators,0,-,2024,29625.4
1787,Angola,Internet Users,Socio-economic indicators,0,-,2024,12415.9
1788,Bahrain,Internet Users,Socio-economic indicators,0,-,2024,1450.3
1789,Benin,Internet Users,Socio-economic indicators,0,-,2024,4547.3
1790,Botswana,Internet Users,Socio-economic indicators,0,-,2024,1531.3
1791,Burkina Faso,Internet Users,Socio-economic indicators,0,-,2024,8288.6
1792,Burundi,Internet Users,Socio-economic indicators,0,-,2024,2913.7
1793,Cabo Verde,Internet Users,Socio-economic indicators,0,-,2024,417.1
1794,Cameroon,Internet Users,Socio-economic indicators,0,-,2024,12749
1795,Central African Republic,Internet Users,Socio-economic indicators,0,-,2024,879.2
1796,Chad,Internet Users,Socio-economic indicators,0,-,2024,3959.5
1797,Comoros,Internet Users,Socio-economic indicators,0,-,2024,248.1
1798,"Congo, Democratic Republic",Internet Users,Socio-economic indicators,0,-,2024,25717.3
1799,Congo-Brazzaville,Internet Users,Socio-economic indicators,0,-,2024,1600.4
1800,Côte d'Ivoire,Internet Users,Socio-economic indicators,0,-,2024,13984.7
1801,Djibouti,Internet Users,Socio-economic indicators,0,-,2024,736.8
1802,Egypt,Internet Users,Socio-economic indicators,0,-,2024,69848
1803,Equatorial Guinea,Internet Users,Socio-economic indicators,0,-,2024,744.8
1804,Eritrea,Internet Users,Socio-economic indicators,0,-,2024,226.3
1805,Eswatini,Internet Users,Socio-economic indicators,0,-,2024,624.8
1806,Ethiopia,Internet Users,Socio-economic indicators,0,-,2024,49910
1807,Gabon,Internet Users,Socio-economic indicators,0,-,2024,1570
1808,Gambia,Internet Users,Socio-economic indicators,0,-,2024,1070
1809,Ghana,Internet Users,Socio-economic indicators,0,-,2024,19111.6
1810,Guinea,Internet Users,Socio-economic indicators,0,-,2024,5621.9
1811,Guinea-Bissau,Internet Users,Socio-economic indicators,0,-,2024,338.8
1812,Iran,Internet Users,Socio-economic indicators,0,-,2024,68161.7
1813,Iraq,Internet Users,Socio-economic indicators,0,-,2024,33781.7
1814,Israel,Internet Users,Socio-economic indicators,0,-,2024,8318.9
1815,Jordan,Internet Users,Socio-economic indicators,0,-,2024,7938.8
1816,Kenya,Internet Users,Socio-economic indicators,0,-,2024,21666.8
1817,Kuwait,Internet Users,Socio-economic indicators,0,-,2024,4198.6
1818,Lebanon,Internet Users,Socio-economic indicators,0,-,2024,5431.7
1819,Lesotho,Internet Users,Socio-economic indicators,0,-,2024,1135.4
1820,Liberia,Internet Users,Socio-economic indicators,0,-,2024,1398.7
1821,Libya,Internet Users,Socio-economic indicators,0,-,2024,3265.6
1822,Madagascar,Internet Users,Socio-economic indicators,0,-,2024,6460.4
1823,Malawi,Internet Users,Socio-economic indicators,0,-,2024,7126.6
1824,Mali,Internet Users,Socio-economic indicators,0,-,2024,7115.5
1825,Mauritania,Internet Users,Socio-economic indicators,0,-,2024,2140
1826,Mauritius,Internet Users,Socio-economic indicators,0,-,2024,954
1827,Morocco,Internet Users,Socio-economic indicators,0,-,2024,30290.5
1828,Mozambique,Internet Users,Socio-economic indicators,0,-,2024,14245.3
1829,Namibia,Internet Users,Socio-economic indicators,0,-,2024,1531.3
1830,Niger,Internet Users,Socio-economic indicators,0,-,2024,4336.1
1831,Nigeria,Internet Users,Socio-economic indicators,0,-,2024,133928.3
1832,Oman,Internet Users,Socio-economic indicators,0,-,2024,4197.1
1833,Qatar,Internet Users,Socio-economic indicators,0,-,2024,2689.9
1834,Réunion,Internet Users,Socio-economic indicators,0,-,2024,726.6
1835,Rwanda,Internet Users,Socio-economic indicators,0,-,2024,6085.9
1836,Sao Tomé e Príncipe,Internet Users,Socio-economic indicators,0,-,2024,118.1
1837,Saudi Arabia,Internet Users,Socio-economic indicators,0,-,2024,30952.4
1838,Senegal,Internet Users,Socio-economic indicators,0,-,2024,9108.8
1839,Seychelles,Internet Users,Socio-economic indicators,0,-,2024,74.2
1840,Sierra Leone,Internet Users,Socio-economic indicators,0,-,2024,3006.2
1841,Somalia,Internet Users,Socio-economic indicators,0,-,2024,1521.9
1842,South Africa,Internet Users,Socio-economic indicators,0,-,2024,44075
1843,South Sudan,Internet Users,Socio-economic indicators,0,-,2024,3039.7
1844,Sudan,Internet Users,Socio-economic indicators,0,-,2024,24422.2
1845,Syria,Internet Users,Socio-economic indicators,0,-,2024,-
1846,Tanzania,Internet Users,Socio-economic indicators,0,-,2024,24282.1
1847,Togo,Internet Users,Socio-economic indicators,0,-,2024,2903
1848,Tunisia,Internet Users,Socio-economic indicators,0,-,2024,9115.6
1849,Uganda,Internet Users,Socio-economic indicators,0,-,2024,22163.8
1850,United Arab Emirates,Internet Users,Socio-economic indicators,0,-,2024,9155.9
1851,Yemen,Internet Users,Socio-economic indicators,0,-,2024,15511.2
1852,Zambia,Internet Users,Socio-economic indicators,0,-,2024,9729.9
1853,Zimbabwe,Internet Users,Socio-economic indicators,0,-,2024,7607.5
1854,Canada,Internet Users,Socio-economic indicators,0,-,2024,36369.3
1855,USA,Internet Users,Socio-economic indicators,0,-,2024,301991.7
1856,Andorra,Internet Users,Socio-economic indicators,0,-,2024,77.2
1857,Austria,Internet Users,Socio-economic indicators,0,-,2024,8086.1
1858,Belgium,Internet Users,Socio-economic indicators,0,-,2024,10514.2
1859,Cyprus,Internet Users,Socio-economic indicators,0,-,2024,1092.3
1860,Denmark,Internet Users,Socio-economic indicators,0,-,2024,5525.5
1861,Finland,Internet Users,Socio-economic indicators,0,-,2024,5042.7
1862,France,Internet Users,Socio-economic indicators,0,-,2024,56697.3
1863,Germany,Internet Users,Socio-economic indicators,0,-,2024,74491.9
1864,Gibraltar,Internet Users,Socio-economic indicators,0,-,2024,33.1
1865,Greece,Internet Users,Socio-economic indicators,0,-,2024,8779.8
1866,Iceland,Internet Users,Socio-economic indicators,0,-,2024,327.9
1867,Ireland,Internet Users,Socio-economic indicators,0,-,2024,4510.3
1868,Italy,Internet Users,Socio-economic indicators,0,-,2024,49486.7
1869,Liechtenstein,Internet Users,Socio-economic indicators,0,-,2024,39.4
1870,Luxembourg,Internet Users,Socio-economic indicators,0,-,2024,613.2
1871,Malta,Internet Users,Socio-economic indicators,0,-,2024,393.1
1872,Monaco,Internet Users,Socio-economic indicators,0,-,2024,39.9
1873,Netherlands,Internet Users,Socio-economic indicators,0,-,2024,16348.8
1874,Norway,Internet Users,Socio-economic indicators,0,-,2024,5149.3
1875,Portugal,Internet Users,Socio-economic indicators,0,-,2024,8468.3
1876,Spain,Internet Users,Socio-economic indicators,0,-,2024,43874.9
1877,Sweden,Internet Users,Socio-economic indicators,0,-,2024,9692.2
1878,Switzerland,Internet Users,Socio-economic indicators,0,-,2024,8166
1879,Turkey,Internet Users,Socio-economic indicators,0,-,2024,67548.9
1880,United Kingdom,Internet Users,Socio-economic indicators,0,-,2024,61946.1
1881,Afghanistan,Internet Users,Socio-economic indicators,0,-,2025,15021
1882,American Samoa,Internet Users,Socio-economic indicators,0,-,2025,34.2
1883,Armenia,Internet Users,Socio-economic indicators,0,-,2025,2391.3
1884,Azerbaijan,Internet Users,Socio-economic indicators,0,-,2025,8882.2
1885,Bangladesh,Internet Users,Socio-economic indicators,0,-,2025,84169.5
1886,Bhutan,Internet Users,Socio-economic indicators,0,-,2025,554.9
1887,Brunei Darussalam,Internet Users,Socio-economic indicators,0,-,2025,417.7
1888,Cambodia,Internet Users,Socio-economic indicators,0,-,2025,10798.1
1889,China,Internet Users,Socio-economic indicators,0,-,2025,1078150.1
1890,Fiji,Internet Users,Socio-economic indicators,0,-,2025,646.8
1891,French Polynesia,Internet Users,Socio-economic indicators,0,-,2025,241.3
1892,Guam,Internet Users,Socio-economic indicators,0,-,2025,150.3
1893,"Hong Kong, China",Internet Users,Socio-economic indicators,0,-,2025,7230
1894,India,Internet Users,Socio-economic indicators,0,-,2025,821313.6
1895,Indonesia,Internet Users,Socio-economic indicators,0,-,2025,183384.6
1896,Japan,Internet Users,Socio-economic indicators,0,-,2025,115364.6
1897,Kazakhstan,Internet Users,Socio-economic indicators,0,-,2025,16292.9
1898,Kiribati,Internet Users,Socio-economic indicators,0,-,2025,51
1899,Kyrgyzstan,Internet Users,Socio-economic indicators,0,-,2025,4308.9
1900,Laos,Internet Users,Socio-economic indicators,0,-,2025,4016.6
1901,"Macau, China",Internet Users,Socio-economic indicators,0,-,2025,618.3
1902,Malaysia,Internet Users,Socio-economic indicators,0,-,2025,29565.7
1903,Maldives,Internet Users,Socio-economic indicators,0,-,2025,414.3
1904,Mongolia,Internet Users,Socio-economic indicators,0,-,2025,2283.2
1905,Myanmar,Internet Users,Socio-economic indicators,0,-,2025,28856.5
1906,Nauru,Internet Users,Socio-economic indicators,0,-,2025,9.2
1907,Nepal,Internet Users,Socio-economic indicators,0,-,2025,15403.9
1908,New Caledonia,Internet Users,Socio-economic indicators,0,-,2025,261.2
1909,North Korea,Internet Users,Socio-economic indicators,0,-,2025,4683.5
1910,Pakistan,Internet Users,Socio-economic indicators,0,-,2025,84923.3
1911,Papua New Guinea,Internet Users,Socio-economic indicators,0,-,2025,3411.4
1912,Philippines,Internet Users,Socio-economic indicators,0,-,2025,87751.7
1913,Samoa,Internet Users,Socio-economic indicators,0,-,2025,120.7
1914,Singapore,Internet Users,Socio-economic indicators,0,-,2025,5369.1
1915,Solomon Islands,Internet Users,Socio-economic indicators,0,-,2025,270.3
1916,South Korea,Internet Users,Socio-economic indicators,0,-,2025,49661
1917,Sri Lanka,Internet Users,Socio-economic indicators,0,-,2025,13200.6
1918,Taiwan,Internet Users,Socio-economic indicators,0,-,2025,21603.3
1919,Tajikistan,Internet Users,Socio-economic indicators,0,-,2025,4960.6
1920,Thailand,Internet Users,Socio-economic indicators,0,-,2025,55360.6
1921,Tonga,Internet Users,Socio-economic indicators,0,-,2025,69.6
1922,Turkmenistan,Internet Users,Socio-economic indicators,0,-,2025,3076
1923,Tuvalu,Internet Users,Socio-economic indicators,0,-,2025,9.5
1924,Uzbekistan,Internet Users,Socio-economic indicators,0,-,2025,25189.4
1925,Vanuatu,Internet Users,Socio-economic indicators,0,-,2025,172.8
1926,Vietnam,Internet Users,Socio-economic indicators,0,-,2025,78675.9
1927,Australia,Internet Users,Socio-economic indicators,0,-,2025,24253.2
1928,New Zealand,Internet Users,Socio-economic indicators,0,-,2025,4846.8
1929,Albania,Internet Users,Socio-economic indicators,0,-,2025,2269.8
1930,Belarus,Internet Users,Socio-economic indicators,0,-,2025,8081.2
1931,Bosnia and Herzegovina,Internet Users,Socio-economic indicators,0,-,2025,2759.8
1932,Bulgaria,Internet Users,Socio-economic indicators,0,-,2025,5350.3
1933,Croatia,Internet Users,Socio-economic indicators,0,-,2025,3397.7
1934,Czech Republic,Internet Users,Socio-economic indicators,0,-,2025,9235.7
1935,Estonia,Internet Users,Socio-economic indicators,0,-,2025,1201.6
1936,Georgia,Internet Users,Socio-economic indicators,0,-,2025,2916.4
1937,Hungary,Internet Users,Socio-economic indicators,0,-,2025,8298.4
1938,Kosovo,Internet Users,Socio-economic indicators,0,-,2025,1758.3
1939,Latvia,Internet Users,Socio-economic indicators,0,-,2025,1629.9
1940,Lithuania,Internet Users,Socio-economic indicators,0,-,2025,2383.6
1941,Moldova,Internet Users,Socio-economic indicators,0,-,2025,3448.3
1942,Montenegro,Internet Users,Socio-economic indicators,0,-,2025,513.6
1943,North Macedonia,Internet Users,Socio-economic indicators,0,-,2025,1786.9
1944,Poland,Internet Users,Socio-economic indicators,0,-,2025,33596.2
1945,Romania,Internet Users,Socio-economic indicators,0,-,2025,15522
1946,Russia,Internet Users,Socio-economic indicators,0,-,2025,124369.7
1947,Serbia,Internet Users,Socio-economic indicators,0,-,2025,5685.7
1948,Slovakia,Internet Users,Socio-economic indicators,0,-,2025,4769.2
1949,Slovenia,Internet Users,Socio-economic indicators,0,-,2025,1881.5
1950,Ukraine,Internet Users,Socio-economic indicators,0,-,2025,31826.9
1951,Anguilla,Internet Users,Socio-economic indicators,0,-,2025,14.6
1952,Antigua and Barbuda,Internet Users,Socio-economic indicators,0,-,2025,86
1953,Argentina,Internet Users,Socio-economic indicators,0,-,2025,38822.4
1954,Aruba,Internet Users,Socio-economic indicators,0,-,2025,101.5
1955,Bahamas,Internet Users,Socio-economic indicators,0,-,2025,363.8
1956,Barbados,Internet Users,Socio-economic indicators,0,-,2025,256
1957,Belize,Internet Users,Socio-economic indicators,0,-,2025,294.2
1958,Bermuda,Internet Users,Socio-economic indicators,0,-,2025,61.2
1959,Bolivia,Internet Users,Socio-economic indicators,0,-,2025,7884.1
1960,Brazil,Internet Users,Socio-economic indicators,0,-,2025,176951.1
1961,British Virgin Islands,Internet Users,Socio-economic indicators,0,-,2025,28.5
1962,Cayman Islands,Internet Users,Socio-economic indicators,0,-,2025,64.9
1963,Chile,Internet Users,Socio-economic indicators,0,-,2025,17069.5
1964,Colombia,Internet Users,Socio-economic indicators,0,-,2025,39623.5
1965,Costa Rica,Internet Users,Socio-economic indicators,0,-,2025,4535.4
1966,Cuba,Internet Users,Socio-economic indicators,0,-,2025,8531.1
1967,Curacao,Internet Users,Socio-economic indicators,0,-,2025,138.2
1968,Dominica,Internet Users,Socio-economic indicators,0,-,2025,64
1969,Dominican Republic,Internet Users,Socio-economic indicators,0,-,2025,9244.6
1970,Ecuador,Internet Users,Socio-economic indicators,0,-,2025,13652.4
1971,El Salvador,Internet Users,Socio-economic indicators,0,-,2025,3957.4
1972,French Guiana,Internet Users,Socio-economic indicators,0,-,2025,244
1973,Grenada,Internet Users,Socio-economic indicators,0,-,2025,87.4
1974,Guadeloupe,Internet Users,Socio-economic indicators,0,-,2025,301.5
1975,Guatemala,Internet Users,Socio-economic indicators,0,-,2025,11833.2
1976,Guyana,Internet Users,Socio-economic indicators,0,-,2025,497.5
1977,Haiti,Internet Users,Socio-economic indicators,0,-,2025,6541.9
1978,Honduras,Internet Users,Socio-economic indicators,0,-,2025,6141.5
1979,Jamaica,Internet Users,Socio-economic indicators,0,-,2025,2233.4
1980,Martinique,Internet Users,Socio-economic indicators,0,-,2025,314.2
